502668	-0.02	-1.01	0.10	-3.85	1.22	0.00	25.52
506692	-0.02	-1.01	0.10	-3.91	1.16	-0.06	25.51
510736	-0.03	-1.01	0.10	-3.97	1.16	0.00	25.51
514764	-0.03	-1.01	0.10	-4.09	1.16	0.06	25.52
518800	-0.02	-1.00	0.10	-4.03	1.16	0.06	25.52
522816	-0.03	-1.00	0.10	-3.97	1.10	0.00	25.51
526816	-0.02	-1.00	0.10	-3.97	1.04	0.00	25.53
530808	-0.03	-1.00	0.10	-3.91	1.10	0.00	25.54
534804	-0.02	-1.00	0.10	-3.85	1.16	0.00	25.54
538812	-0.02	-1.01	0.10	-3.85	1.10	0.06	25.55
542848	-0.02	-1.01	0.10	-3.91	1.22	0.00	25.57
546884	-0.02	-1.00	0.10	-3.91	1.16	-0.06	25.56
550908	-0.02	-1.00	0.10	-3.85	1.04	-0.12	25.53
554944	-0.02	-1.01	0.10	-3.85	1.16	0.00	25.54
558980	-0.03	-1.01	0.10	-3.97	1.10	0.00	25.55
562992	-0.03	-1.00	0.10	-3.91	0.98	0.00	25.53
567024	-0.03	-1.01	0.10	-3.97	1.10	-0.06	25.54
571088	-0.03	-1.01	0.10	-4.03	1.10	-0.06	25.54
575144	-0.03	-1.00	0.10	-4.09	1.10	-0.12	25.55
579172	-0.02	-1.00	0.10	-4.03	1.16	-0.06	25.54
583216	-0.03	-1.00	0.10	-3.91	1.16	0.00	25.53
587244	-0.03	-1.00	0.10	-3.85	1.16	0.06	25.53
591300	-0.03	-1.00	0.10	-3.85	1.10	0.12	25.54
595340	-0.03	-1.00	0.10	-3.91	1.16	0.12	25.54
599368	-0.03	-1.01	0.10	-3.85	1.10	0.00	25.54
603396	-0.03	-1.01	0.10	-3.91	1.16	0.00	25.56
607432	-0.03	-1.01	0.10	-4.03	1.16	-0.06	25.57
611460	-0.03	-1.01	0.10	-4.09	1.16	0.00	25.57
615492	-0.03	-1.00	0.10	-4.09	1.16	-0.06	25.57
619536	-0.03	-1.00	0.10	-3.97	1.16	0.00	25.54
623552	-0.02	-1.00	0.10	-3.85	1.22	0.00	25.53
627572	-0.02	-1.00	0.10	-3.85	1.22	0.06	25.53
631612	-0.03	-1.00	0.10	-3.91	1.22	0.06	25.54
635652	-0.03	-1.00	0.10	-3.91	1.22	0.06	25.54
639688	-0.03	-1.01	0.10	-3.91	1.10	0.06	25.55
643720	-0.03	-1.01	0.10	-3.97	1.10	0.06	25.54
647744	-0.02	-1.01	0.10	-4.03	1.10	0.06	25.53
651768	-0.03	-1.00	0.10	-3.97	1.16	0.00	25.55
655780	-0.03	-1.00	0.10	-3.97	1.16	0.00	25.55
659800	-0.03	-1.00	0.10	-4.15	1.16	0.00	25.56
663816	-0.03	-1.00	0.10	-3.97	1.10	0.00	25.55
667812	-0.03	-1.00	0.10	-3.85	1.16	-0.06	25.55
671860	-0.03	-1.00	0.10	-3.91	1.10	0.06	25.54
675900	-0.03	-1.01	0.10	-3.91	1.04	0.06	25.55
679928	-0.03	-1.01	0.10	-3.97	1.10	0.00	25.56
683960	-0.02	-1.01	0.10	-3.85	1.22	0.06	25.56
