635168	0.03	0.98	-0.02	-3.97	1.04	0.18	25.49
639192	0.03	0.98	-0.01	-4.03	1.10	0.06	25.50
643180	0.02	0.99	-0.01	-3.97	1.22	0.12	25.51
647220	0.02	0.98	-0.00	-3.97	1.10	0.06	25.50
651192	0.02	0.99	-0.00	-4.03	1.22	0.00	25.50
655164	0.03	0.99	-0.01	-3.91	1.10	0.00	25.49
659160	0.02	0.99	-0.01	-3.97	1.16	0.06	25.48
663188	0.03	0.98	-0.01	-4.03	1.10	0.06	25.49
667172	0.03	0.98	-0.01	-3.91	1.16	0.06	25.49
671192	0.02	0.98	-0.01	-3.91	1.16	0.00	25.49
675176	0.02	0.98	-0.01	-3.85	1.16	-0.06	25.48
679208	0.02	0.98	-0.00	-3.85	1.10	-0.06	25.49
683224	0.03	0.98	-0.01	-3.85	1.16	0.00	25.51
687244	0.03	0.98	-0.01	-3.91	1.16	0.00	25.51
691252	0.03	0.98	-0.01	-3.91	1.16	0.00	25.51
695256	0.03	0.98	-0.01	-3.85	1.22	0.00	25.49
699244	0.03	0.98	-0.01	-3.85	1.22	0.06	25.51
703272	0.03	0.98	-0.01	-4.03	1.22	0.06	25.50
707260	0.03	0.98	-0.01	-3.97	1.16	0.06	25.51
711288	0.03	0.99	-0.01	-4.03	1.28	0.12	25.50
715308	0.03	0.99	-0.01	-3.91	1.28	0.06	25.49
719328	0.03	0.99	-0.01	-3.97	1.22	0.06	25.49
723352	0.02	0.98	-0.01	-3.97	1.28	0.06	25.49
727364	0.03	0.98	-0.01	-3.97	1.28	0.06	25.49
731388	0.03	0.99	-0.01	-3.91	1.16	0.06	25.49
735416	0.03	0.99	-0.01	-3.91	1.22	0.06	25.48
739444	0.03	0.99	-0.01	-3.97	1.16	0.12	25.48
743468	0.03	0.99	-0.01	-3.91	1.22	0.06	25.49
747488	0.03	0.99	-0.01	-4.03	1.22	0.06	25.51
751504	0.03	0.99	-0.02	-3.91	1.22	0.06	25.49
755528	0.03	0.99	-0.02	-3.91	1.16	0.06	25.49
759556	0.03	0.98	-0.02	-3.97	1.22	0.06	25.50
763544	0.03	0.98	-0.01	-3.97	1.22	0.06	25.50
767568	0.03	0.98	-0.01	-3.91	1.22	0.06	25.52
771584	0.03	0.98	-0.01	-3.85	1.16	0.00	25.50
775564	0.03	0.98	-0.01	-3.91	1.16	0.06	25.51
779592	0.03	0.98	-0.01	-3.91	1.10	0.12	25.51
783620	0.03	0.98	-0.01	-3.97	1.04	0.12	25.52
787648	0.03	0.99	-0.01	-3.91	1.10	0.06	25.53
791672	0.03	0.99	-0.01	-3.91	1.16	0.06	25.51
795700	0.03	0.98	-0.02	-3.85	1.10	0.18	25.50
799716	0.03	0.98	-0.01	-3.85	1.10	0.12	25.51
803740	0.03	0.98	-0.01	-3.91	1.10	0.06	25.51
807728	0.03	0.98	-0.02	-3.91	1.16	0.06	25.52
811756	0.03	0.98	-0.01	-3.97	1.16	0.12	25.52
815796	0.03	0.99	-0.01	-3.91	1.16	0.06	25.50
819816	0.03	0.99	-0.02	-3.97	1.22	0.06	25.48
823832	0.03	0.99	-0.01	-3.91	1.10	0.06	25.49
827848	0.03	0.98	-0.01	-3.91	1.10	0.12	25.50
831864	0.03	0.98	-0.01	-3.85	1.10	0.06	25.51
835880	0.03	0.99	-0.01	-3.91	1.10	0.12	25.51
839908	0.03	0.98	-0.01	-3.97	1.10	0.12	25.51
843932	0.02	0.98	-0.01	-3.97	1.16	0.18	25.50
847956	0.02	0.98	-0.01	-4.03	1.16	0.12	25.52
851980	0.02	0.99	-0.01	-3.97	0.98	0.06	25.52
855996	0.02	0.98	-0.02	-3.97	0.98	0.06	25.53
859976	0.02	0.99	-0.02	-3.91	1.04	0.00	25.51
863968	0.02	0.98	-0.01	-3.91	1.10	0.00	25.51
867948	0.02	0.98	-0.01	-3.91	1.10	0.00	25.52
871940	0.02	0.99	-0.01	-3.97	1.10	0.06	25.52
875964	0.02	0.98	-0.01	-3.97	1.16	0.06	25.53
879980	0.02	0.98	-0.01	-3.91	1.16	0.12	25.52
884008	0.02	0.98	-0.01	-3.97	1.22	0.06	25.52
888032	0.02	0.99	-0.01	-3.91	1.10	0.06	25.52
892052	0.02	0.98	-0.01	-3.97	1.10	0.06	25.53
896068	0.03	0.98	-0.01	-3.97	1.16	0.06	25.52
900084	0.02	0.98	-0.01	-3.91	1.28	0.06	25.53
904084	0.02	0.99	-0.01	-3.91	1.22	0.00	25.51
908080	0.02	0.98	-0.01	-3.97	1.16	0.06	25.52
912104	0.02	0.98	-0.01	-4.03	1.16	0.06	25.52
916116	0.03	0.98	-0.01	-3.97	1.10	0.06	25.52
920112	0.03	0.98	-0.01	-4.03	1.16	0.00	25.52
924096	0.03	0.98	-0.01	-3.91	1.22	0.00	25.51
928116	0.02	0.98	-0.01	-3.78	1.22	0.06	25.52
932128	0.03	0.98	-0.01	-3.91	1.16	0.00	25.52
936144	0.03	0.98	-0.01	-3.97	1.16	0.06	25.53
940168	0.02	0.99	-0.01	-4.09	1.16	0.06	25.52
944188	0.03	0.98	-0.01	-3.97	1.22	0.06	25.52
948204	0.03	0.98	-0.01	-3.91	1.22	0.06	25.51
952224	0.02	0.99	-0.01	-3.91	1.22	0.12	25.51
956252	0.03	0.99	-0.01	-3.97	1.22	0.06	25.52
960276	0.03	0.98	-0.01	-4.03	1.22	0.06	25.52
964264	0.03	0.98	-0.01	-4.03	1.22	0.06	25.51
968288	0.03	0.98	-0.01	-3.97	1.22	0.06	25.49
972304	0.03	0.99	-0.01	-3.91	1.22	0.06	25.51
976328	0.03	0.98	-0.01	-3.91	1.22	0.12	25.50
980348	0.03	0.98	-0.01	-3.85	1.16	0.06	25.52
984360	0.03	0.98	-0.01	-3.97	1.16	0.00	25.53
988344	0.03	0.99	-0.01	-3.91	1.22	0.06	25.52
992380	0.03	0.99	-0.01	-4.03	1.16	0.06	25.52
996400	0.03	0.98	-0.01	-3.97	1.16	0.18	25.52
1000424	0.03	0.98	-0.01	-3.91	1.10	0.12	25.50
1004488	0.03	0.98	-0.01	-3.91	1.16	0.06	25.50
1008556	0.03	0.98	-0.01	-3.97	1.16	0.12	25.52
1012628	0.03	0.98	-0.01	-4.09	1.10	0.06	25.53
1016696	0.03	0.98	-0.01	-3.97	1.10	0.06	25.53
1020768	0.03	0.98	-0.01	-3.91	1.16	0.06	25.52
1024840	0.03	0.98	-0.01	-3.91	1.16	0.06	25.53
1028912	0.03	0.98	-0.01	-4.03	1.10	0.06	25.52
1032972	0.03	0.98	-0.01	-3.91	1.10	0.00	25.52
1037004	0.03	0.98	-0.01	-3.85	1.16	0.06	25.51
1041100	0.03	0.98	-0.01	-3.91	1.10	0.06	25.51
1045184	0.03	0.99	-0.01	-3.97	1.10	0.12	25.52
1049268	0.03	0.98	-0.01	-4.03	1.10	0.12	25.52
1053336	0.03	0.98	-0.01	-3.97	1.16	0.12	25.53
1057404	0.03	0.98	-0.01	-3.91	1.16	0.06	25.54
1061472	0.03	0.98	-0.01	-3.97	1.16	0.06	25.54
1065536	0.03	0.98	-0.02	-3.97	1.16	0.12	25.52
1069604	0.03	0.99	-0.01	-3.97	1.10	0.12	25.52
1073672	0.03	0.98	-0.01	-3.91	1.10	0.06	25.53
1077740	0.03	0.98	-0.01	-3.85	1.16	0.06	25.53
1081808	0.03	0.98	-0.01	-3.97	1.10	0.06	25.56
1085868	0.03	0.98	-0.02	-3.97	1.10	0.00	25.54
1089924	0.03	0.98	-0.02	-4.03	1.10	0.06	25.53
1093988	0.03	0.99	-0.01	-3.97	1.16	0.06	25.54
1098056	0.02	0.99	-0.01	-3.91	1.22	0.06	25.55
1102128	0.03	0.98	-0.01	-3.91	1.16	0.06	25.55
1106196	0.02	0.98	-0.01	-3.91	1.16	0.06	25.54
1110272	0.02	0.98	-0.01	-3.97	1.16	-0.06	25.54
1114348	0.03	0.98	-0.01	-4.03	1.22	-0.06	25.55
1118428	0.02	0.98	-0.01	-3.97	1.22	0.00	25.55
1122504	0.02	0.98	-0.01	-3.91	1.16	0.06	25.55
1126580	0.02	0.98	-0.01	-3.97	1.16	0.18	25.54
1130652	0.02	0.98	-0.01	-4.03	1.16	0.12	25.54
1134728	0.02	0.98	-0.01	-3.97	1.16	0.06	25.53
1138800	0.02	0.98	-0.01	-3.97	1.16	0.06	25.52
1142864	0.03	0.99	-0.01	-3.91	1.22	0.00	25.53
1146940	0.03	0.98	-0.01	-3.85	1.22	0.06	25.54
1151012	0.03	0.98	-0.01	-3.97	1.22	0.06	25.53
1155084	0.03	0.98	-0.01	-3.97	1.28	0.06	25.52
1159152	0.03	0.98	-0.01	-3.91	1.28	0.06	25.53
1163216	0.03	0.99	-0.01	-3.91	1.28	0.00	25.54
1167280	0.02	0.99	-0.01	-3.85	1.28	0.00	25.55
1171316	0.03	0.98	-0.00	-3.91	1.22	-0.06	25.54
1175392	0.03	0.98	-0.01	-3.97	1.16	0.00	25.54
1179440	0.03	0.98	-0.01	-4.03	1.22	0.06	25.54
1183520	0.03	0.98	-0.01	-3.97	1.16	0.06	25.52
1187596	0.03	0.98	-0.01	-3.91	1.16	0.06	25.54
1191672	0.03	0.98	-0.01	-3.91	1.16	0.06	25.53
1195740	0.03	0.98	-0.01	-3.97	1.16	0.00	25.54
1199804	0.03	0.99	-0.01	-3.97	1.22	0.00	25.55
1203860	0.03	0.99	-0.01	-3.97	1.22	0.00	25.55
1207920	0.03	0.98	-0.01	-3.97	1.22	0.00	25.55
1211976	0.03	0.99	-0.01	-3.91	1.22	0.00	25.54
1216044	0.03	0.98	-0.01	-3.91	1.16	0.06	25.53
1220104	0.03	0.98	-0.01	-4.03	1.16	0.00	25.54
1224164	0.03	0.98	-0.01	-3.97	1.16	0.06	25.55
1228232	0.03	0.98	-0.01	-3.97	1.16	0.06	25.56
1232308	0.03	0.98	-0.01	-3.91	1.16	0.06	25.55
1236368	0.02	0.98	-0.01	-3.97	1.16	0.00	25.52
1240428	0.03	0.98	-0.01	-3.97	1.10	0.12	25.53
1244496	0.03	0.98	-0.01	-3.97	1.16	0.12	25.53
1248556	0.03	0.98	-0.01	-3.91	1.10	0.00	25.54
1252616	0.03	0.99	-0.02	-3.91	1.16	0.00	25.55
1256688	0.03	0.99	-0.02	-3.91	1.16	0.06	25.55
1260764	0.03	0.98	-0.01	-3.97	1.16	0.12	25.55
1264840	0.03	0.98	-0.01	-3.97	1.16	0.06	25.55
1268908	0.03	0.98	-0.01	-3.97	1.10	0.00	25.55
1272976	0.03	0.99	-0.01	-3.97	1.10	0.12	25.57
1277052	0.03	0.98	-0.01	-3.97	1.10	0.12	25.55
1281128	0.03	0.98	-0.01	-3.97	1.10	0.06	25.54
1285200	0.03	0.98	-0.01	-3.91	1.04	0.12	25.54
1289272	0.03	0.98	-0.01	-3.91	1.10	0.12	25.55
1293348	0.02	0.98	-0.01	-3.91	1.10	0.06	25.55
1297420	0.03	0.98	-0.02	-3.85	1.16	0.06	25.54
1301488	0.02	0.98	-0.01	-3.97	1.22	0.06	25.56
1305556	0.03	0.98	-0.01	-4.03	1.10	0.00	25.56
1309592	0.02	0.98	-0.01	-3.97	1.10	0.06	25.56
1313668	0.03	0.98	-0.01	-3.91	1.10	0.12	25.54
1317740	0.03	0.98	-0.01	-3.91	1.04	0.06	25.54
1321808	0.02	0.98	-0.01	-3.97	1.16	0.06	25.55
1325872	0.02	0.98	-0.01	-3.91	1.16	0.00	25.55
1329908	0.03	0.98	-0.01	-3.91	1.16	0.06	25.54
1333984	0.02	0.98	-0.01	-3.97	1.16	0.00	25.55
1338020	0.02	0.99	-0.01	-4.03	1.16	0.12	25.55
1342100	0.02	0.98	-0.01	-3.97	1.16	0.12	25.55
1346168	0.02	0.98	-0.01	-3.97	1.16	0.12	25.54
1350236	0.02	0.98	-0.02	-3.97	1.22	0.12	25.55
1354304	0.02	0.98	-0.02	-4.03	1.22	0.12	25.55
1358372	0.02	0.99	-0.01	-3.97	1.28	0.06	25.57
1362440	0.02	0.99	-0.01	-3.97	1.16	0.12	25.58
1366512	0.02	0.98	-0.01	-3.91	1.22	0.06	25.57
1370580	0.02	0.98	-0.01	-3.97	1.22	0.06	25.59
1374648	0.02	0.98	-0.01	-3.97	1.22	0.12	25.57
1378716	0.03	0.98	-0.01	-3.97	1.22	0.12	25.56
1382784	0.03	0.98	-0.01	-3.91	1.22	0.12	25.55
1386856	0.03	0.98	-0.01	-3.91	1.22	0.18	25.56
1390924	0.03	0.98	-0.01	-3.97	1.22	0.12	25.58
1394992	0.03	0.98	-0.01	-3.91	1.16	0.06	25.58
1399064	0.03	0.98	-0.01	-3.97	1.22	0.12	25.56
1403140	0.02	0.98	-0.01	-3.97	1.22	0.06	25.57
1407212	0.02	0.98	-0.01	-4.03	1.22	0.12	25.56
1411288	0.03	0.99	-0.01	-3.97	1.16	0.12	25.55
1415364	0.03	0.98	-0.01	-3.97	1.16	0.12	25.54
1419436	0.03	0.98	-0.01	-3.85	1.16	0.12	25.56
1423512	0.03	0.98	-0.01	-3.78	1.22	0.12	25.56
1427584	0.03	0.98	-0.01	-3.97	1.16	0.00	25.56
1431640	0.03	0.99	-0.01	-3.97	1.10	0.00	25.53
1435708	0.03	0.98	-0.01	-4.03	1.16	0.06	25.54
1439784	0.03	0.98	-0.01	-3.97	1.10	0.06	25.57
1443852	0.03	0.99	-0.01	-3.97	1.10	0.00	25.55
1447908	0.03	0.99	-0.01	-3.91	1.16	0.06	25.56
1451980	0.03	0.98	-0.01	-3.97	1.16	0.12	25.55
1456056	0.03	0.98	-0.01	-3.91	1.16	0.12	25.56
1460132	0.03	0.98	-0.01	-3.97	1.16	0.06	25.57
1464196	0.03	0.99	-0.02	-3.91	1.10	0.00	25.57
1468232	0.03	0.98	-0.01	-3.97	1.04	0.06	25.55
1472308	0.03	0.99	-0.01	-3.91	1.04	0.06	25.54
1476380	0.03	0.99	-0.01	-3.85	1.10	0.06	25.55
1480456	0.03	0.99	-0.01	-3.91	1.10	0.12	25.55
1484528	0.03	0.99	-0.01	-3.97	1.04	0.18	25.57
1488604	0.03	0.99	-0.01	-3.91	1.04	0.12	25.55
1492680	0.03	0.98	-0.01	-3.91	1.10	0.12	25.54
1496768	0.03	0.98	-0.01	-3.91	1.10	0.06	25.54
1500856	0.03	0.98	-0.01	-3.97	1.04	0.06	25.54
1504920	0.03	0.98	-0.01	-3.97	1.04	0.06	25.54
1508980	0.03	0.98	-0.01	-3.91	1.04	0.00	25.53
1513032	0.03	0.98	-0.01	-3.85	1.04	0.00	25.54
1517084	0.03	0.98	-0.01	-3.91	1.16	0.00	25.54
1521144	0.03	0.98	-0.01	-4.03	1.10	0.06	25.53
1525212	0.03	0.99	-0.01	-3.97	1.04	0.06	25.54
1529280	0.03	0.98	-0.01	-3.97	1.04	0.06	25.55
1533348	0.03	0.98	-0.01	-3.91	0.98	0.06	25.56
1537420	0.02	0.99	-0.01	-3.91	1.04	0.06	25.56
1541476	0.02	0.99	-0.01	-3.97	1.10	0.00	25.57
1545532	0.03	0.99	-0.02	-3.97	1.10	0.00	25.55
1549596	0.03	0.98	-0.02	-3.91	1.16	0.06	25.56
1553668	0.02	0.99	-0.02	-3.97	1.16	0.12	25.57
1557744	0.02	0.99	-0.02	-3.97	1.22	0.06	25.56
1561820	0.02	0.98	-0.01	-3.97	1.16	0.12	25.56
1565896	0.02	0.98	-0.02	-3.97	1.16	0.12	25.55
1569972	0.02	0.98	-0.01	-3.91	1.16	0.06	25.55
1574040	0.02	0.98	-0.01	-3.97	1.16	0.00	25.55
1578108	0.02	0.99	-0.01	-3.97	1.16	0.12	25.56
1582184	0.02	0.98	-0.01	-3.91	1.10	0.06	25.57
1586260	0.02	0.99	-0.01	-3.91	1.28	0.06	25.57
1590336	0.02	0.99	-0.01	-3.97	1.22	0.06	25.56
1594412	0.02	0.99	-0.01	-4.03	1.16	0.06	25.57
1598484	0.02	0.98	-0.01	-3.97	1.28	0.12	25.57
1602552	0.03	0.98	-0.01	-3.91	1.22	0.18	25.57
1606628	0.02	0.98	-0.01	-3.97	1.28	0.12	25.57
1610696	0.02	0.98	-0.01	-4.03	1.16	0.00	25.56
1614724	0.02	0.98	-0.01	-4.03	1.16	0.00	25.57
1618760	0.02	0.98	-0.01	-3.97	1.28	0.00	25.55
1622804	0.02	0.98	-0.01	-3.97	1.28	-0.06	25.56
1626888	0.02	0.99	-0.01	-3.97	1.28	-0.06	25.55
1630972	0.02	0.98	-0.01	-3.97	1.22	0.06	25.56
1635052	0.03	0.98	-0.01	-3.97	1.16	0.06	25.55
1639116	0.02	0.98	-0.01	-3.91	1.22	0.00	25.56
1643176	0.02	0.98	-0.01	-3.97	1.22	0.00	25.56
1647228	0.03	0.98	-0.01	-3.91	1.28	0.00	25.57
1651292	0.03	0.98	-0.01	-3.97	1.28	0.06	25.57
1655360	0.03	0.98	-0.01	-3.91	1.22	0.06	25.58
1659428	0.03	0.98	-0.01	-3.97	1.28	0.06	25.57
1663488	0.03	0.99	-0.01	-3.97	1.22	0.00	25.58
1667544	0.03	0.99	-0.01	-4.03	1.22	0.00	25.57
1671604	0.03	0.98	-0.01	-3.97	1.22	0.06	25.57
1675676	0.03	0.99	-0.01	-3.91	1.16	0.06	25.57
1679744	0.03	0.99	-0.01	-4.03	1.22	0.06	25.57
1683812	0.03	0.99	-0.01	-4.03	1.22	0.06	25.57
1687876	0.03	0.98	-0.01	-3.97	1.22	0.12	25.57
1691944	0.03	0.98	-0.01	-3.91	1.22	0.12	25.58
1696016	0.03	0.98	-0.01	-3.91	1.16	0.06	25.58
1700080	0.03	0.98	-0.01	-3.97	1.16	0.00	25.57
1704140	0.03	0.98	-0.01	-4.03	1.16	0.00	25.57
1708204	0.03	0.98	-0.01	-3.97	1.16	0.06	25.58
1712280	0.03	0.98	-0.01	-3.97	1.16	0.06	25.58
1716348	0.03	0.98	-0.01	-3.85	1.16	0.00	25.58
1720416	0.03	0.98	-0.01	-3.91	1.10	-0.06	25.57
1724492	0.03	0.99	-0.01	-3.91	1.16	0.06	25.58
1728572	0.03	0.99	-0.01	-3.97	1.10	0.12	25.57
1732648	0.03	0.98	-0.01	-3.91	1.10	0.18	25.59
1736720	0.03	0.98	-0.01	-3.97	1.10	0.24	25.58
1740788	0.03	0.99	-0.01	-3.97	1.16	0.18	25.58
1744864	0.03	0.98	-0.01	-4.03	1.04	0.12	25.59
1748936	0.03	0.98	-0.01	-3.97	1.04	0.12	25.58
1753012	0.03	0.98	-0.01	-3.91	1.04	0.06	25.59
1757080	0.03	0.99	-0.01	-3.85	1.10	0.06	25.56
1761152	0.03	0.98	-0.01	-3.97	1.10	0.06	25.56
1765224	0.02	0.98	-0.01	-3.91	1.16	0.06	25.57
1769300	0.02	0.98	-0.02	-3.91	1.16	0.06	25.58
1773372	0.02	0.99	-0.02	-3.91	1.10	0.06	25.58
1777448	0.03	0.98	-0.01	-3.91	1.10	0.06	25.57
1781524	0.03	0.98	-0.01	-3.91	1.10	0.12	25.57
1785600	0.03	0.98	-0.01	-3.97	1.04	0.12	25.58
1789672	0.02	0.98	-0.01	-3.91	1.16	0.06	25.57
1793744	0.02	0.98	-0.01	-3.97	1.16	0.18	25.56
1797832	0.03	0.98	-0.01	-3.97	1.16	0.12	25.57
1801916	0.02	0.99	-0.02	-3.91	1.16	0.06	25.60
1805996	0.02	0.98	-0.02	-3.97	1.22	0.00	25.59
1810052	0.03	0.98	-0.02	-3.97	1.16	0.00	25.58
1814108	0.02	0.98	-0.01	-4.03	1.16	0.00	25.58
1818164	0.02	0.98	-0.01	-3.97	1.22	-0.06	25.59
1822224	0.02	0.98	-0.01	-3.91	1.22	0.00	25.59
1826312	0.02	0.98	-0.01	-3.97	1.22	0.06	25.59
1830380	0.03	0.99	-0.01	-3.97	1.28	0.06	25.59
1834448	0.02	0.99	-0.01	-4.03	1.22	0.06	25.59
1838516	0.03	0.99	-0.01	-4.03	1.28	0.06	25.59
1842584	0.02	0.98	-0.01	-4.03	1.34	0.18	25.59
1846652	0.02	0.98	-0.01	-3.91	1.28	0.06	25.59
1850712	0.03	0.99	-0.01	-3.97	1.16	0.00	25.57
1854780	0.03	0.98	-0.01	-3.97	1.16	0.06	25.57
1858848	0.02	0.98	-0.01	-3.97	1.22	0.06	25.58
1862920	0.02	0.98	-0.01	-3.91	1.22	0.06	25.58
1866988	0.03	0.98	-0.01	-3.97	1.16	0.00	25.58
1871052	0.02	0.99	-0.01	-4.03	1.16	0.06	25.58
1875128	0.03	0.98	-0.01	-3.97	1.22	0.06	25.57
1879204	0.02	0.98	-0.01	-3.85	1.22	0.06	25.57
1883280	0.02	0.98	-0.01	-3.85	1.22	0.06	25.57
1887348	0.03	0.98	-0.01	-3.97	1.16	0.00	25.56
1891420	0.03	0.98	-0.01	-4.03	1.16	0.06	25.57
1895492	0.03	0.98	-0.01	-3.91	1.16	0.06	25.59
1899568	0.03	0.98	-0.01	-3.85	1.16	0.12	25.59
1903636	0.03	0.99	-0.01	-3.85	1.16	0.00	25.59
1907692	0.03	0.99	-0.01	-3.91	1.22	0.00	25.59
1911764	0.03	0.99	-0.01	-3.91	1.28	0.06	25.58
1915840	0.03	0.98	-0.02	-3.91	1.22	0.06	25.57
1919916	0.03	0.98	-0.01	-3.85	1.22	0.06	25.58
1923992	0.03	0.98	-0.01	-3.85	1.16	0.06	25.57
1928068	0.03	0.98	-0.01	-3.91	1.16	0.06	25.57
1932132	0.03	0.99	-0.01	-3.85	1.22	0.00	25.57
1936192	0.03	0.98	-0.01	-3.91	1.22	0.00	25.59
1940224	0.03	0.98	-0.01	-3.85	1.10	0.06	25.59
1944304	0.03	0.99	-0.01	-3.97	1.16	0.06	25.57
1948372	0.03	0.99	-0.02	-3.97	1.22	0.00	25.55
1952432	0.03	0.99	-0.01	-3.97	1.16	0.00	25.58
1956492	0.03	0.99	-0.01	-3.91	1.16	0.00	25.58
1960552	0.03	0.99	-0.01	-3.97	1.16	0.18	25.59
1964624	0.03	0.99	-0.01	-3.91	1.10	0.18	25.58
1968692	0.02	0.98	-0.01	-3.97	1.04	0.12	25.59
1972760	0.03	0.98	-0.01	-3.91	1.10	0.06	25.58
1976828	0.03	0.98	-0.01	-3.91	1.16	0.12	25.57
1980888	0.03	0.98	-0.01	-4.03	1.16	0.00	25.59
1984952	0.03	0.98	-0.01	-3.91	1.22	0.06	25.59
1989020	0.03	0.98	-0.01	-3.91	1.10	0.06	25.60
1993084	0.03	0.98	-0.01	-3.91	1.10	0.12	25.59
1997152	0.03	0.98	-0.01	-3.97	1.10	0.12	25.59
2001220	0.03	0.99	-0.01	-4.03	1.10	0.12	25.60
2005288	0.03	0.99	-0.01	-4.09	1.04	0.06	25.60
2009352	0.03	0.99	-0.01	-3.97	1.10	0.12	25.59
2013428	0.02	0.99	-0.01	-3.91	1.16	0.18	25.58
2017504	0.03	0.99	-0.01	-3.91	1.16	0.18	25.58
2021576	0.03	0.99	-0.01	-3.97	1.10	0.12	25.60
2025652	0.03	0.98	-0.01	-3.97	1.16	0.06	25.60
2029728	0.02	0.99	-0.01	-3.91	1.16	0.06	25.59
2033800	0.02	0.99	-0.01	-4.03	1.22	0.06	25.60
2037868	0.03	0.98	-0.01	-4.03	1.16	0.06	25.60
2041940	0.02	0.98	-0.01	-3.97	1.16	0.06	25.60
2046004	0.03	0.98	-0.01	-3.91	1.16	0.00	25.58
2050076	0.03	0.98	-0.01	-3.91	1.22	0.12	25.59
2054152	0.03	0.99	-0.01	-3.97	1.22	0.12	25.59
2058220	0.03	0.98	-0.01	-3.91	1.16	0.06	25.58
2062288	0.02	0.99	-0.01	-3.91	1.16	0.00	25.58
2066356	0.02	0.99	-0.01	-3.91	1.28	0.12	25.59
2070432	0.02	0.99	-0.01	-3.97	1.22	0.06	25.61
2074504	0.03	0.99	-0.02	-3.97	1.16	0.06	25.59
2078576	0.02	0.98	-0.01	-3.97	1.22	0.12	25.59
2082652	0.02	0.98	-0.01	-3.97	1.22	0.06	25.59
2086720	0.02	0.98	-0.01	-3.91	1.16	0.00	25.60
2090752	0.02	0.99	-0.01	-3.97	1.16	0.06	25.60
2094828	0.03	0.99	-0.01	-3.91	1.10	0.06	25.61
2098900	0.03	0.98	-0.01	-3.91	1.16	0.06	25.61
2102992	0.03	0.98	-0.01	-3.91	1.22	0.06	25.60
2107080	0.03	0.98	-0.01	-3.97	1.16	0.06	25.60
2111164	0.03	0.98	-0.01	-3.97	1.16	0.12	25.62
2115236	0.03	0.99	-0.02	-3.91	1.16	0.06	25.60
2119300	0.03	0.98	-0.02	-3.91	1.10	0.06	25.58
2123364	0.03	0.98	-0.02	-3.91	1.16	0.00	25.58
2127428	0.03	0.98	-0.01	-4.03	1.22	0.06	25.59
2131500	0.03	0.99	-0.01	-3.97	1.22	0.06	25.59
2135568	0.03	0.99	-0.01	-3.97	1.16	0.06	25.59
2139636	0.03	0.98	-0.02	-3.91	1.22	0.06	25.60
2143704	0.03	0.98	-0.01	-3.91	1.16	0.06	25.57
2147772	0.03	0.98	-0.01	-4.03	1.16	0.06	25.57
2151844	0.03	0.98	-0.02	-4.03	1.22	0.06	25.56
2155912	0.03	0.98	-0.01	-3.97	1.16	0.06	25.57
2159980	0.03	0.98	-0.01	-3.97	1.22	0.06	25.59
2164048	0.03	0.98	-0.01	-3.97	1.22	0.06	25.59
2168116	0.03	0.98	-0.01	-4.03	1.22	0.06	25.59
2172184	0.03	0.99	-0.01	-3.97	1.22	0.06	25.60
2176260	0.03	0.98	-0.01	-3.91	1.22	0.12	25.62
2180332	0.03	0.98	-0.01	-3.91	1.22	0.06	25.61
